rank,lemma,english,pos,level,freq_score,freq_tier,register,tokens
3935,schotel,dish,noun,7,7.14,A,everyday,"['schotel', 'schotels']"
3936,soap,soap,noun,7,7.14,A,everyday,"['soap', 'soaps']"
3937,specialiteit,specialty,noun,7,7.14,A,everyday,"['specialiteit', 'specialiteiten']"
3938,synoniem,synonym,noun,7,7.14,A,everyday,"['synoniem', 'synoniemen']"
3939,rukken,jerking,noun,7,7.14,A,everyday,"['gerukt', 'rukt']"
3940,op,on,preposition,7,7.12,A,everyday,['op']
3941,marokkaans,marokkaan,adjective,7,7.12,A,everyday,"['marokkaans', 'marokkaanse']"
3942,insect,insect,noun,7,7.12,A,everyday,"['insect', 'insecten']"
3943,turk,turk,noun,7,7.12,A,everyday,"['turk', 'turken']"
3944,mont,mont,verb,7,7.12,A,everyday,"['mont', 'monte']"
3945,renner,rider,noun,7,7.12,A,everyday,"['renner', 'renners']"
3946,afleveren,delivery,verb,7,7.12,A,everyday,"['afgeleverd', 'afleveren']"
3947,intiem,intimate,adjective,7,7.12,A,everyday,"['intiem', 'intieme']"
3948,verzekeraar,insurer,noun,7,7.12,A,everyday,"['verzekeraar', 'verzekeraars']"
3949,martelen,torture,verb,7,7.12,A,everyday,"['gemarteld', 'martelen']"
3950,bombardement,bombing,noun,7,7.12,A,everyday,"['bombardement', 'bombardementen']"
3951,informatief,informative,noun,7,7.12,A,everyday,"['informatief', 'informatieve']"
3952,secundair,secondary,adjective,7,7.12,A,everyday,"['secundair', 'secundaire']"
3953,erf,yard,verb,7,7.12,A,everyday,"['erf', 'erven']"
3954,aanrijding,collision,noun,7,7.12,A,everyday,"['aanrijding', 'aanrijdingen']"
3955,abstract,abstract,noun,7,7.12,A,everyday,"['abstract', 'abstracte']"
3956,akelig,nasty,adjective,7,7.12,A,everyday,"['akelig', 'akelige']"
3957,beschouwing,consideration,noun,7,7.12,A,everyday,"['beschouwing', 'beschouwingen']"
3958,filiaal,branch,noun,7,7.12,A,everyday,"['filiaal', 'filialen']"
3959,heerser,ruler,noun,7,7.12,A,everyday,"['heerser', 'heersers']"
3960,impressie,impression,noun,7,7.12,A,everyday,"['impressie', 'impressies']"
3961,koppig,stubborn,noun,7,7.12,A,everyday,"['koppig', 'koppige']"
3962,lap,rag,noun,7,7.12,A,everyday,"['lap', 'lapje']"
3963,loyaal,loyal,adjective,7,7.12,A,everyday,"['loyaal', 'loyale']"
3964,pakhuis,warehouse,noun,7,7.12,A,everyday,"['pakhuis', 'pakhuizen']"
3965,pension,guest,noun,7,7.12,A,everyday,"['pension', 'pensions']"
3966,push,push,verb,7,7.12,A,everyday,"['push', 'pushen']"
3967,razendsnel,very,noun,7,7.12,A,everyday,"['razendsnel', 'razendsnelle']"
3968,representatief,representative,adjective,7,7.12,A,everyday,"['representatief', 'representatieve']"
3969,slaag,ooh oh,noun,7,7.12,A,everyday,"['slaag', 'slaags']"
3970,verkenning,exploration,noun,7,7.12,A,everyday,"['verkenning', 'verkenningen']"
3971,vernedering,humiliation,noun,7,7.12,A,everyday,"['vernedering', 'vernederingen']"
3972,vernieling,destruction,noun,7,7.12,A,everyday,"['vernieling', 'vernielingen']"
3973,waarmaken,receive,verb,7,7.12,A,everyday,"['waargemaakt', 'waarmaken']"
3974,achtig,ice,adjective,7,7.1,A,everyday,"['achtig', 'achtige']"
3975,piraat,pirate,noun,7,7.1,A,everyday,"['piraat', 'piraten']"
3976,mouw,sleeve,noun,7,7.1,A,everyday,"['mouw', 'mouwen']"
3977,reiken,reach,noun,7,7.1,A,everyday,"['reikt', 'reikte']"
3978,inslaan,bottoms,noun,7,7.1,A,everyday,"['ingeslagen', 'inslaan']"
3979,initiatiefnemer,initiator,noun,7,7.1,A,everyday,"['initiatiefnemer', 'initiatiefnemers']"
3980,badplaats,seaside,noun,7,7.1,A,everyday,"['badplaats', 'badplaatsen']"
3981,bombarderen,bombing,verb,7,7.1,A,everyday,"['bombarderen', 'gebombardeerd']"
3982,commercial,commercial,noun,7,7.1,A,everyday,"['commercial', 'commercials']"
3983,eindexamen,final,noun,7,7.1,A,everyday,"['eindexamen', 'eindexamens']"
3984,flits,flash,verb,7,7.1,A,everyday,"['flits', 'flitsen']"
3985,jochie,kiddy kid,noun,7,7.1,A,everyday,"['jochie', 'jochies']"
3986,luchtvaartmaatschappij,air,noun,7,7.1,A,everyday,"['luchtvaartmaatschappij', 'luchtvaartmaatschappijen']"
3987,melodie,melody,noun,7,7.1,A,everyday,"['melodie', 'melodieën']"
3988,poll,poll,noun,7,7.1,A,everyday,"['poll', 'pollen']"
3989,spoken,ghosts,verb,7,7.1,A,everyday,"['spoken', 'spookt']"
3990,stikken,choke,verb,7,7.1,A,everyday,"['gestikt', 'stikken']"
3991,technicus,technician,noun,7,7.1,A,everyday,"['technici', 'technicus']"
3992,zweven,floating,verb,7,7.1,A,everyday,"['zweeft', 'zweven']"
3993,koelen,cooling,noun,7,7.1,A,everyday,"['gekoeld', 'koelt']"
3994,rotten,rotate,noun,7,7.1,A,everyday,"['rottend', 'rottende']"
3995,schreeuw,scream,verb,7,7.08,A,everyday,"['schreeuw', 'schreeuwen']"
3996,bemoei,interference,noun,7,7.08,A,everyday,"['bemoei', 'bemoeien']"
3997,schriftelijk,in,adjective,7,7.08,A,everyday,"['schriftelijk', 'schriftelijke']"
3998,sporter,athlete,noun,7,7.08,A,everyday,"['sporter', 'sporters']"
3999,psychiatrisch,psychiatric,adjective,7,7.08,A,everyday,"['psychiatrisch', 'psychiatrische']"
4000,faciliteit,facility,noun,7,7.08,A,everyday,"['faciliteit', 'faciliteiten']"
4001,dildo,dildo,noun,7,7.08,A,everyday,"['dildo', ""dildo's""]"
4002,field,field,verb,7,7.08,A,everyday,"['field', 'fields']"
4003,gunst,favor,noun,7,7.08,A,everyday,"['gunst', 'gunsten']"
4004,host,host,noun,7,7.08,A,everyday,"['host', 'hosten']"
4005,lil,lil,adjective,7,7.08,A,everyday,"['lil', 'lille']"
4006,mandaat,mandate,noun,7,7.08,A,everyday,"['mandaat', 'mandaten']"
4007,opwarmen,warm,verb,7,7.08,A,everyday,"['opwarmen', 'opwarmt']"
4008,ouderlijk,parental,adjective,7,7.08,A,everyday,"['ouderlijk', 'ouderlijke']"
4009,paper,paper,noun,7,7.08,A,everyday,"['paper', 'papers']"
4010,printer,printer,noun,7,7.08,A,everyday,"['printer', 'printers']"
4011,regiment,regiment,noun,7,7.08,A,everyday,"['regiment', 'regimenten']"
4012,sollicitatie,job,noun,7,7.08,A,everyday,"['sollicitatie', 'sollicitaties']"
4013,speaker,speaker,noun,7,7.08,A,everyday,"['speaker', 'speakers']"
4014,trail,trail,noun,7,7.08,A,everyday,"['trail', 'trails']"
4015,vracht,cargo,noun,7,7.08,A,everyday,"['vracht', 'vrachten']"
4016,egyptisch,egyptian,adjective,7,7.06,A,everyday,"['egyptisch', 'egyptische']"
4017,grondstof,raw,noun,7,7.06,A,everyday,"['grondstof', 'grondstoffen']"
4018,uitwerken,work,verb,7,7.06,A,everyday,"['uitgewerkt', 'uitwerken']"
4019,nederzetting,settlement,noun,7,7.06,A,everyday,"['nederzetting', 'nederzettingen']"
4020,eiwit,protein,noun,7,7.06,A,everyday,"['eiwit', 'eiwitten']"
4021,kristal,crystal,noun,7,7.06,A,everyday,"['kristal', 'kristallen']"
4022,boef,bad,noun,7,7.06,A,everyday,"['boef', 'boeven']"
4023,spijker,nail,noun,7,7.06,A,everyday,"['spijker', 'spijkers']"
4024,afstaan,give,noun,7,7.06,A,everyday,"['afgestaan', 'afstaan']"
4025,apotheker,pharmacist,noun,7,7.06,A,everyday,"['apotheker', 'apothekers']"
4026,barrière,barrier,verb,7,7.06,A,everyday,"['barrière', 'barrières']"
4027,developer,developer,noun,7,7.06,A,everyday,"['developer', 'developers']"
4028,eindig,finite,adjective,7,7.06,A,everyday,"['eindig', 'eindige']"
4029,functionaliteit,functionality,noun,7,7.06,A,everyday,"['functionaliteit', 'functionaliteiten']"
4030,huiskamer,living,noun,7,7.06,A,everyday,"['huiskamer', 'huiskamers']"
4031,kano,canoe,noun,7,7.06,A,everyday,"['kano', ""kano's""]"
4032,ongeldig,invalid,adjective,7,7.06,A,everyday,"['ongeldig', 'ongeldige']"
4033,prik,puncture,noun,7,7.06,A,everyday,"['prik', 'prikje']"
4034,redenering,reasoning,noun,7,7.06,A,everyday,"['redenering', 'redeneringen']"
4035,scheur,crack,noun,7,7.06,A,everyday,"['scheur', 'scheurtje']"
4036,somber,dream,noun,7,7.06,A,everyday,"['somber', 'sombere']"
4037,sprinter,sprinter,noun,7,7.06,A,everyday,"['sprinter', 'sprinters']"
4038,standplaats,place,noun,7,7.06,A,everyday,"['standplaats', 'standplaatsen']"
4039,tie,the,noun,7,7.06,A,everyday,"['tie', 'ties']"
4040,uitvallen,failure,verb,7,7.06,A,everyday,"['uitvallen', 'uitviel']"
4041,uitvinder,inventor,noun,7,7.06,A,everyday,"['uitvinder', 'uitvinders']"
4042,veelbelovend,promising,adjective,7,7.06,A,everyday,"['veelbelovend', 'veelbelovende']"
4043,wetgever,legislator,noun,7,7.06,A,everyday,"['wetgever', 'wetgevers']"
4044,zegel,seal,noun,7,7.06,A,everyday,"['zegel', 'zegels']"
4045,kruisen,cross,noun,7,7.06,A,everyday,"['gekruist', 'kruist']"
4046,je,you,pronoun,7,7.04,A,everyday,['je']
4047,brit,brit,noun,7,7.04,A,everyday,"['brits', 'britten']"
4048,kruip,crawl,noun,7,7.04,A,everyday,"['kruip', 'kruipen']"
4049,gordijn,curtain,noun,7,7.04,A,everyday,"['gordijn', 'gordijnen']"
4050,mechanisch,mechanical,adjective,7,7.04,A,everyday,"['mechanisch', 'mechanische']"
4051,aanmelding,notification,noun,7,7.04,A,everyday,"['aanmelding', 'aanmeldingen']"
4052,danser,dancer,noun,7,7.04,A,everyday,"['danser', 'dansers']"
4053,symbolisch,symbolic,adjective,7,7.04,A,everyday,"['symbolisch', 'symbolische']"
4054,luier,diaper,noun,7,7.04,A,everyday,"['luier', 'luiers']"
4055,gangster,gangster,noun,7,7.04,A,everyday,"['gangster', 'gangsters']"
4056,aanbieder,provider,noun,7,7.04,A,everyday,"['aanbieder', 'aanbieders']"
4057,cynisch,cynical,adjective,7,7.04,A,everyday,"['cynisch', 'cynische']"
4058,drift,drift,noun,7,7.04,A,everyday,"['drift', 'driften']"
4059,eervol,honorable,adjective,7,7.04,A,everyday,"['eervol', 'eervolle']"
4060,engineer,engineer,noun,7,7.04,A,everyday,"['engineer', 'engineers']"
4061,fanatiek,fanatic,adjective,7,7.04,A,everyday,"['fanatiek', 'fanatieke']"
4062,grondlegger,founder,noun,7,7.04,A,everyday,"['grondlegger', 'grondleggers']"
4063,lion,lion,noun,7,7.04,A,everyday,"['lion', 'lions']"
4064,nerd,nerd,verb,7,7.04,A,everyday,"['nerd', 'nerds']"
4065,onvoorwaardelijk,unconditional,adjective,7,7.04,A,everyday,"['onvoorwaardelijk', 'onvoorwaardelijke']"
4066,proper,clean,noun,7,7.04,A,everyday,"['proper', 'propere']"
4067,rationeel,rational,noun,7,7.04,A,everyday,"['rationeel', 'rationele']"
4068,schroef,screw,noun,7,7.04,A,everyday,"['schroef', 'schroeven']"
4069,skelet,skeleton,noun,7,7.04,A,everyday,"['skelet', 'skeletten']"
4070,tractor,tractor,noun,7,7.04,A,everyday,"['tractor', 'tractoren']"
4071,veranda,porch,noun,7,7.04,A,everyday,"['veranda', ""veranda's""]"
4072,verschuiving,shift,noun,7,7.04,A,everyday,"['verschuiving', 'verschuivingen']"
4073,vroegtijdig,early,adjective,7,7.04,A,everyday,"['vroegtijdig', 'vroegtijdige']"
4074,wachttijd,waiting,noun,7,7.04,A,everyday,"['wachttijd', 'wachttijden']"
4075,weiland,whey,noun,7,7.04,A,everyday,"['weiland', 'weilanden']"
4076,wever,weaver,conjunction,7,7.04,A,everyday,"['wever', 'wevers']"
4077,winkelstraat,shopping,noun,7,7.04,A,everyday,"['winkelstraat', 'winkelstraten']"
4078,zebra,zebra,noun,7,7.04,A,everyday,"['zebra', ""zebra's""]"
4079,vereisen,require,noun,7,7.02,A,everyday,"['vereist', 'vereiste']"
4080,artistiek,artistic,adjective,7,7.02,A,everyday,"['artistiek', 'artistieke']"
4081,laars,boots,noun,7,7.02,A,everyday,"['laarsjes', 'laarzen']"
4082,folder,folder,noun,7,7.02,A,everyday,"['folder', 'folders']"
4083,component,component,noun,7,7.02,A,everyday,"['component', 'componenten']"
4084,baal,bale,noun,7,7.02,A,everyday,"['baal', 'bale']"
4085,daags,daily,adjective,7,7.02,A,everyday,"['daags', 'daagse']"
4086,dakloos,homeless,adjective,7,7.02,A,everyday,"['dakloos', 'dakloze']"
4087,voornemen,intention,noun,7,7.02,A,everyday,"['voorgenomen', 'voornemen']"
4088,bankier,banker,adjective,7,7.02,A,everyday,"['bankier', 'bankiers']"
4089,boogschutter,archer,noun,7,7.02,A,everyday,"['boogschutter', 'boogschutters']"
4090,capsule,capsule,noun,7,7.02,A,everyday,"['capsule', 'capsules']"
4091,duiker,diver,noun,7,7.02,A,everyday,"['duiker', 'duikers']"
4092,feature,feature,noun,7,7.02,A,everyday,"['feature', 'features']"
4093,figuurlijk,figurative,adjective,7,7.02,A,everyday,"['figuurlijk', 'figuurlijke']"
4094,fijner,finer,noun,7,7.02,A,everyday,"['fijner', 'fijnere']"
4095,griet,brilliant,adverb,7,7.02,A,everyday,"['griet', 'grieten']"
4096,haring,herring,noun,7,7.02,A,everyday,"['haring', 'haringen']"
4097,inbreker,burglar,noun,7,7.02,A,everyday,"['inbreker', 'inbrekers']"
4098,instructeur,instructor,noun,7,7.02,A,everyday,"['instructeur', 'instructeurs']"
4099,joker,joker,noun,7,7.02,A,everyday,"['joker', 'jokers']"
4100,miljonair,millionaire,noun,7,7.02,A,everyday,"['miljonair', 'miljonairs']"
4101,opschrijven,write,verb,7,7.02,A,everyday,"['opschrijft', 'opschrijven']"
4102,pasgeboren,newborn,verb,7,7.02,A,everyday,"['pasgeboren', 'pasgeborenen']"
4103,pianist,pianist,noun,7,7.02,A,everyday,"['pianist', 'pianiste']"
4104,productief,productive,adjective,7,7.02,A,everyday,"['productief', 'productieve']"
4105,pub,pub,preposition,7,7.02,A,everyday,"['pub', 'pubs']"
4106,respectvol,respectful,adjective,7,7.02,A,everyday,"['respectvol', 'respectvolle']"
4107,samenwerkt,cooperate,verb,7,7.02,A,everyday,"['samenwerkt', 'samenwerkten']"
4108,scanner,scanner,adjective,7,7.02,A,everyday,"['scanner', 'scanners']"
4109,zweren,ulcers,verb,7,7.02,A,everyday,"['gezworen', 'zweren']"
4110,moedigen,encourage,noun,7,7.02,A,everyday,"['moedigde', 'moedigt']"
4111,met,with,preposition,7,7.0,A,everyday,['met']
4112,regulier,regular,noun,7,7.0,A,everyday,"['regulier', 'reguliere']"
4113,grootschalig,large,adjective,7,7.0,A,everyday,"['grootschalig', 'grootschalige']"
4114,fietser,cyclist,noun,7,7.0,A,everyday,"['fietser', 'fietsers']"
4115,informeel,informal,adjective,7,7.0,A,everyday,"['informeel', 'informele']"
4116,organisch,organic,adjective,7,7.0,A,everyday,"['organisch', 'organische']"
4117,rijder,driver,noun,7,7.0,A,everyday,"['rijder', 'rijders']"
4118,voorwaardelijk,conditional,adjective,7,7.0,A,everyday,"['voorwaardelijk', 'voorwaardelijke']"
4119,binding,binding,noun,7,7.0,A,everyday,"['binding', 'bindingen']"
4120,console,console,noun,7,7.0,A,everyday,"['console', 'consoles']"
4121,cowboy,cowboy,noun,7,7.0,A,everyday,"['cowboy', 'cowboys']"
4122,crime,crime,noun,7,7.0,A,everyday,"['crime', 'crimes']"
4123,elegant,elegant,adjective,7,7.0,A,everyday,"['elegant', 'elegante']"
4124,hub,hub,noun,7,7.0,A,everyday,"['hub', 'hubs']"
4125,kuil,codend,noun,7,7.0,A,everyday,"['kuil', 'kuilen']"
4126,machinist,engineer,noun,7,7.0,A,everyday,"['machinist', 'machinisten']"
4127,menig,many,determiner,7,7.0,A,everyday,"['menig', 'menige']"
4128,onrustig,restless,adjective,7,7.0,A,everyday,"['onrustig', 'onrustige']"
4129,plateau,plateau,noun,7,7.0,A,everyday,"['plateau', 'plateaus']"
4130,runner,runner,noun,7,7.0,A,everyday,"['runner', 'runners']"
4131,shake,shake,noun,7,7.0,A,everyday,"['shake', 'shakes']"
4132,strik,bow,noun,7,7.0,A,everyday,"['strik', 'strikje']"
4133,toepasselijk,applicable,adjective,7,7.0,A,everyday,"['toepasselijk', 'toepasselijke']"
4134,verkiezingscampagne,election,noun,7,7.0,A,everyday,"['verkiezingscampagne', 'verkiezingscampagnes']"
4135,verheugen,rejoice,verb,7,7.0,A,everyday,"['verheugde', 'verheugt']"
4136,liefhebben,love,verb,7,7.0,A,everyday,"['liefhebbende', 'liefheeft']"
4137,overweldigen,overwhelming,noun,7,6.99,A,everyday,"['overweldigd', 'overweldigend', 'overweldigende']"
4138,toekomstig,future,adjective,7,6.98,A,everyday,"['toekomstig', 'toekomstige']"
4139,gruwelijk,horrible,adjective,7,6.98,A,everyday,"['gruwelijk', 'gruwelijke']"
4140,educatief,educational,adjective,7,6.98,A,everyday,"['educatief', 'educatieve']"
4141,homoseksueel,homosexual,adjective,7,6.98,A,everyday,"['homoseksueel', 'homoseksuele']"
4142,dierbaar,precious,adjective,7,6.98,A,everyday,"['dierbaar', 'dierbare']"
4143,starter,starter,noun,7,6.98,A,everyday,"['starter', 'starters']"
4144,vreedzaam,peaceful,adjective,7,6.98,A,everyday,"['vreedzaam', 'vreedzame']"
4145,astronaut,astronaut,noun,7,6.98,A,everyday,"['astronaut', 'astronauten']"
4146,bever,beaver,adjective,7,6.98,A,everyday,"['bever', 'bevers']"
4147,blouse,blouse,noun,7,6.98,A,everyday,"['blouse', 'blouses']"
4148,bouwer,builder,noun,7,6.98,A,everyday,"['bouwer', 'bouwers']"
4149,delict,offender,noun,7,6.98,A,everyday,"['delict', 'delicten']"
4150,domino,domino,noun,7,6.98,A,everyday,"['domino', ""domino's""]"
4151,gaar,cooked,noun,7,6.98,A,everyday,"['gaar', 'gare']"
4152,halfuur,half,noun,7,6.98,A,everyday,"['halfuur', 'halfuurtje']"
4153,klaver,clover,noun,7,6.98,A,everyday,"['klaver', 'klavertje']"
4154,moestuin,vegetable,noun,7,6.98,A,everyday,"['moestuin', 'moestuinen']"
4155,oppervlakkig,shallow,adjective,7,6.98,A,everyday,"['oppervlakkig', 'oppervlakkige']"
4156,ping,ping,noun,7,6.98,A,everyday,"['ping', 'pingen']"
4157,pont,of,noun,7,6.98,A,everyday,"['pont', 'ponte']"
4158,reactor,reactor,noun,7,6.98,A,everyday,"['reactor', 'reactoren']"
4159,reorganisatie,reorganisation,noun,7,6.98,A,everyday,"['reorganisatie', 'reorganisaties']"
4160,sportclub,sports,noun,7,6.98,A,everyday,"['sportclub', 'sportclubs']"
4161,sympathiek,sympathetic,noun,7,6.98,A,everyday,"['sympathiek', 'sympathieke']"
4162,taxichauffeur,taxi,noun,7,6.98,A,everyday,"['taxichauffeur', 'taxichauffeurs']"
4163,upgrade,upgrade,noun,7,6.98,A,everyday,"['upgrade', 'upgrades']"
4164,waarnemer,observer,noun,7,6.98,A,everyday,"['waarnemer', 'waarnemers']"
4165,wezenlijk,substantive,adjective,7,6.98,A,everyday,"['wezenlijk', 'wezenlijke']"
4166,zuivering,purification,noun,7,6.98,A,everyday,"['zuivering', 'zuiveringen']"
4167,volger,follower,adjective,7,6.96,A,everyday,"['volger', 'volgers']"
4168,vie,vie,noun,7,6.96,A,everyday,"['vie', 'vies']"
4169,hulpmiddel,tool,noun,7,6.96,A,everyday,"['hulpmiddel', 'hulpmiddelen']"
4170,argentijns,argentine,verb,7,6.96,A,everyday,"['argentijns', 'argentijnse']"
4171,kondigen,announce,verb,7,6.96,A,everyday,"['kondigen', 'kondigt']"
4172,organisme,organism,noun,7,6.96,A,everyday,"['organisme', 'organismen']"
4173,chick,chick,noun,7,6.96,A,everyday,"['chick', 'chicken']"
4174,avocado,avocado,noun,7,6.96,A,everyday,"['avocado', ""avocado's""]"
4175,bestseller,bestseller,noun,7,6.96,A,everyday,"['bestseller', 'bestsellers']"
4176,bug,bug,adjective,7,6.96,A,everyday,"['bug', 'bugs']"
4177,burcht,castle,noun,7,6.96,A,everyday,"['burcht', 'burchten']"
4178,competitiewedstrijd,competition,noun,7,6.96,A,everyday,"['competitiewedstrijd', 'competitiewedstrijden']"
4179,excursie,excursion,noun,7,6.96,A,everyday,"['excursie', 'excursies']"
4180,fokker,breeder,noun,7,6.96,A,everyday,"['fokker', 'fokkers']"
4181,hack,hack,noun,7,6.96,A,everyday,"['hack', 'hacks']"
4182,happen,bite,verb,7,6.96,A,everyday,"['happen', 'happens']"
4183,hoopvol,hopeful,adjective,7,6.96,A,everyday,"['hoopvol', 'hoopvolle']"
4184,indie,indie,noun,7,6.96,A,everyday,"['indie', 'indies']"
4185,kinderachtig,childish,adjective,7,6.96,A,everyday,"['kinderachtig', 'kinderachtige']"
4186,koptelefoon,headphones,noun,7,6.96,A,everyday,"['koptelefoon', 'koptelefoons']"
4187,offerte,offer,noun,7,6.96,A,everyday,"['offerte', 'offertes']"
4188,onredelijk,unreasonable,adjective,7,6.96,A,everyday,"['onredelijk', 'onredelijke']"
4189,panty,pantyhose,noun,7,6.96,A,everyday,"['panty', ""panty's""]"
4190,plantage,plantation,noun,7,6.96,A,everyday,"['plantage', 'plantages']"
4191,span,span,noun,7,6.96,A,everyday,"['span', 'spande']"
4192,telling,count,noun,7,6.96,A,everyday,"['telling', 'tellingen']"
4193,toezichthouder,supervisor,noun,7,6.96,A,everyday,"['toezichthouder', 'toezichthouders']"
4194,verzamelaar,collector,noun,7,6.96,A,everyday,"['verzamelaar', 'verzamelaars']"
4195,voorschot,advance,noun,7,6.96,A,everyday,"['voorschot', 'voorschoten']"
4196,verzachten,soften,noun,7,6.96,A,everyday,"['verzacht', 'verzachtende']"
4197,oostelijk,eastern,adjective,7,6.94,A,everyday,"['oostelijk', 'oostelijke']"
4198,progressief,progressive,adjective,7,6.94,A,everyday,"['progressief', 'progressieve']"
4199,goddelijk,divine,adjective,7,6.94,A,everyday,"['goddelijk', 'goddelijke']"
4200,autonoom,autonomous,noun,7,6.94,A,everyday,"['autonome', 'autonoom']"
4201,struik,shrub,noun,7,6.94,A,everyday,"['struik', 'struiken']"
4202,kerkelijk,church,adjective,7,6.94,A,everyday,"['kerkelijk', 'kerkelijke']"
4203,socialist,socialist,noun,7,6.94,A,everyday,"['socialist', 'socialisten']"
4204,angstaanjagend,terrifying,adjective,7,6.94,A,everyday,"['angstaanjagend', 'angstaanjagende']"
4205,driver,driver,adjective,7,6.94,A,everyday,"['driver', 'drivers']"
4206,eekhoorn,squirrel,noun,7,6.94,A,everyday,"['eekhoorn', 'eekhoorns']"
4207,effectiever,more,conjunction,7,6.94,A,everyday,"['effectiever', 'effectievere']"
4208,invaller,substituter,noun,7,6.94,A,everyday,"['invaller', 'invallers']"
4209,kansloos,not,adjective,7,6.94,A,everyday,"['kansloos', 'kansloze']"
4210,knecht,waitress,noun,7,6.94,A,everyday,"['knecht', 'knechten']"
4211,linken,link,verb,7,6.94,A,everyday,"['linken', 'linkt']"
4212,noor,noor,adverb,7,6.94,A,everyday,"['noor', 'noortje']"
4213,ondermijnen,undermining,verb,7,6.94,A,everyday,"['ondermijnen', 'ondermijnt']"
4214,onnozel,stupid,noun,7,6.94,A,everyday,"['onnozel', 'onnozele']"
4215,overtreffen,exceed,verb,7,6.94,A,everyday,"['overtreffen', 'overtroffen']"
4216,rating,rating,noun,7,6.94,A,everyday,"['rating', 'ratings']"
4217,rits,zipper,noun,7,6.94,A,everyday,"['rits', 'ritsen']"
4218,sigaar,cigar,noun,7,6.94,A,everyday,"['sigaar', 'sigaren']"
